{'loss': 4.1053, 'grad_norm': 2.2173097133636475, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.0135, 'grad_norm': 0.21883253753185272, 'learning_rate': 0.0001854283947805148, 'epoch': 0.23}
{'loss': 0.0112, 'grad_norm': 0.2306831330060959, 'learning_rate': 0.00018536331391754256, 'epoch': 0.23}
{'loss': 0.0143, 'grad_norm': 0.31617826223373413, 'learning_rate': 0.0001852982330545703, 'epoch': 0.23}
{'loss': 0.0117, 'grad_norm': 0.2463679313659668, 'learning_rate': 0.00018523315219159806, 'epoch': 0.23}
{'loss': 0.0115, 'grad_norm': 0.11494725942611694, 'learning_rate': 0.00018516807132862583, 'epoch': 0.23}
{'loss': 0.0135, 'grad_norm': 0.16742773354053497, 'learning_rate': 0.0001851029904656536, 'epoch': 0.23}
{'loss': 0.0148, 'grad_norm': 0.2182626724243164, 'learning_rate': 0.00018503790960268135, 'epoch': 0.23}
{'loss': 0.0129, 'grad_norm': 0.2290242612361908, 'learning_rate': 0.0001849728287397091, 'epoch': 0.23}
{'loss': 0.0124, 'grad_norm': 0.23378370702266693, 'learning_rate': 0.00018490774787673685, 'epoch': 0.24}
{'loss': 0.013, 'grad_norm': 0.22806018590927124, 'learning_rate': 0.0001848426670137646, 'epoch': 0.24}
{'loss': 0.012, 'grad_norm': 0.19649794697761536, 'learning_rate': 0.00018477758615079238, 'epoch': 0.24}
{'loss': 0.0109, 'grad_norm': 0.14859002828598022, 'learning_rate': 0.00018471250528782012, 'epoch': 0.24}
{'loss': 0.0116, 'grad_norm': 0.14771372079849243, 'learning_rate': 0.00018464742442484788, 'epoch': 0.24}
{'loss': 0.0138, 'grad_norm': 0.6859029531478882, 'learning_rate': 0.00018458234356187565, 'epoch': 0.24}
{'loss': 0.0125, 'grad_norm': 0.1281859278678894, 'learning_rate': 0.00018451726269890338, 'epoch': 0.24}
{'loss': 0.0109, 'grad_norm': 0.24713779985904694, 'learning_rate': 0.00018445218183593115, 'epoch': 0.24}
{'loss': 0.0101, 'grad_norm': 0.19640089571475983, 'learning_rate': 0.0001843871009729589, 'epoch': 0.24}
{'loss': 0.0105, 'grad_norm': 0.15467149019241333, 'learning_rate': 0.00018432202010998668, 'epoch': 0.24}
{'loss': 0.0099, 'grad_norm': 0.15279707312583923, 'learning_rate': 0.0001842569392470144, 'epoch': 0.25}
{'loss': 0.011, 'grad_norm': 0.22885027527809143, 'learning_rate': 0.00018419185838404218, 'epoch': 0.25}
{'loss': 0.01, 'grad_norm': 0.4015212059020996, 'learning_rate': 0.00018412677752106994, 'epoch': 0.25}
{'loss': 0.0089, 'grad_norm': 0.1694701910018921, 'learning_rate': 0.0001840616966580977, 'epoch': 0.25}
{'loss': 0.0112, 'grad_norm': 0.1950080245733261, 'learning_rate': 0.00018399661579512547, 'epoch': 0.25}
{'loss': 0.0089, 'grad_norm': 0.29279783368110657, 'learning_rate': 0.0001839315349321532, 'epoch': 0.25}
{'loss': 0.0084, 'grad_norm': 0.2594614624977112, 'learning_rate': 0.00018386645406918097, 'epoch': 0.25}
{'loss': 0.0087, 'grad_norm': 0.14687171578407288, 'learning_rate': 0.0001838013732062087, 'epoch': 0.25}
{'loss': 0.0109, 'grad_norm': 0.1894710659980774, 'learning_rate': 0.00018373629234323647, 'epoch': 0.25}
{'loss': 0.0106, 'grad_norm': 0.17781488597393036, 'learning_rate': 0.00018367121148026423, 'epoch': 0.25}
{'loss': 0.0098, 'grad_norm': 0.25237923860549927, 'learning_rate': 0.000183606130617292, 'epoch': 0.25}
{'loss': 0.0122, 'grad_norm': 0.29804015159606934, 'learning_rate': 0.00018354104975431976, 'epoch': 0.26}
{'loss': 0.0101, 'grad_norm': 0.23735462129116058, 'learning_rate': 0.0001834759688913475, 'epoch': 0.26}
{'loss': 0.0109, 'grad_norm': 0.16792374849319458, 'learning_rate': 0.00018341088802837526, 'epoch': 0.26}
{'loss': 0.0088, 'grad_norm': 0.2605876326560974, 'learning_rate': 0.00018334580716540303, 'epoch': 0.26}
{'loss': 0.0102, 'grad_norm': 0.1990944743156433, 'learning_rate': 0.0001832807263024308, 'epoch': 0.26}
{'loss': 0.0099, 'grad_norm': 0.15131956338882446, 'learning_rate': 0.00018321564543945853, 'epoch': 0.26}
{'loss': 0.0102, 'grad_norm': 0.2670109272003174, 'learning_rate': 0.0001831505645764863, 'epoch': 0.26}
{'loss': 0.0085, 'grad_norm': 0.21073417365550995, 'learning_rate': 0.00018308548371351405, 'epoch': 0.26}
{'loss': 0.0078, 'grad_norm': 0.23130673170089722, 'learning_rate': 0.00018302040285054182, 'epoch': 0.26}
{'loss': 0.0102, 'grad_norm': 0.09879961609840393, 'learning_rate': 0.00018295532198756958, 'epoch': 0.26}
{'loss': 0.0081, 'grad_norm': 0.1682989001274109, 'learning_rate': 0.00018289024112459732, 'epoch': 0.27}
{'loss': 0.0074, 'grad_norm': 0.2537732720375061, 'learning_rate': 0.00018282516026162508, 'epoch': 0.27}
{'loss': 0.0073, 'grad_norm': 0.25856083631515503, 'learning_rate': 0.00018276007939865282, 'epoch': 0.27}
{'loss': 0.0091, 'grad_norm': 0.26408839225769043, 'learning_rate': 0.00018269499853568058, 'epoch': 0.27}
{'loss': 0.009, 'grad_norm': 0.1909949630498886, 'learning_rate': 0.00018262991767270835, 'epoch': 0.27}
{'loss': 0.008, 'grad_norm': 0.4246358871459961, 'learning_rate': 0.0001825648368097361, 'epoch': 0.27}
{'loss': 0.0081, 'grad_norm': 0.11293037235736847, 'learning_rate': 0.00018249975594676387, 'epoch': 0.27}
{'loss': 0.0076, 'grad_norm': 0.14914155006408691, 'learning_rate': 0.0001824346750837916, 'epoch': 0.27}
{'loss': 0.0075, 'grad_norm': 0.2323153167963028, 'learning_rate': 0.00018236959422081938, 'epoch': 0.27}
{'loss': 0.0092, 'grad_norm': 0.3474195897579193, 'learning_rate': 0.00018230451335784714, 'epoch': 0.27}
{'loss': 0.0082, 'grad_norm': 0.16336987912654877, 'learning_rate': 0.0001822394324948749, 'epoch': 0.28}
{'loss': 0.0082, 'grad_norm': 0.2390531748533249, 'learning_rate': 0.00018217435163190264, 'epoch': 0.28}
{'loss': 0.0071, 'grad_norm': 0.25962620973587036, 'learning_rate': 0.0001821092707689304, 'epoch': 0.28}
{'loss': 0.0078, 'grad_norm': 0.13958382606506348, 'learning_rate': 0.00018204418990595814, 'epoch': 0.28}
{'loss': 0.0069, 'grad_norm': 0.17997990548610687, 'learning_rate': 0.00018197910904298593, 'epoch': 0.28}
{'loss': 0.0068, 'grad_norm': 0.1422630399465561, 'learning_rate': 0.0001819140281800137, 'epoch': 0.28}
{'loss': 0.0088, 'grad_norm': 0.09100473672151566, 'learning_rate': 0.00018184894731704143, 'epoch': 0.28}
{'loss': 0.0092, 'grad_norm': 0.24327480792999268, 'learning_rate': 0.0001817838664540692, 'epoch': 0.28}
{'loss': 0.0077, 'grad_norm': 0.15620647370815277, 'learning_rate': 0.00018171878559109693, 'epoch': 0.28}
{'loss': 0.0069, 'grad_norm': 0.3534752130508423, 'learning_rate': 0.0001816537047281247, 'epoch': 0.28}
{'loss': 0.0063, 'grad_norm': 0.17032496631145477, 'learning_rate': 0.00018158862386515246, 'epoch': 0.29}
{'loss': 0.0064, 'grad_norm': 0.21430662274360657, 'learning_rate': 0.00018152354300218022, 'epoch': 0.29}
{'loss': 0.0065, 'grad_norm': 0.23514653742313385, 'learning_rate': 0.000181458462139208, 'epoch': 0.29}
{'loss': 0.0071, 'grad_norm': 0.1259116530418396, 'learning_rate': 0.00018139338127623572, 'epoch': 0.29}
{'loss': 0.0059, 'grad_norm': 0.2162182629108429, 'learning_rate': 0.0001813283004132635, 'epoch': 0.29}
{'loss': 0.0065, 'grad_norm': 0.1253334879875183, 'learning_rate': 0.00018126321955029125, 'epoch': 0.29}
{'loss': 0.0065, 'grad_norm': 0.09936676919460297, 'learning_rate': 0.00018119813868731902, 'epoch': 0.29}
{'loss': 0.0078, 'grad_norm': 0.25173407793045044, 'learning_rate': 0.00018113305782434675, 'epoch': 0.29}
{'loss': 0.0096, 'grad_norm': 0.2140602171421051, 'learning_rate': 0.00018106797696137452, 'epoch': 0.29}
{'loss': 0.0077, 'grad_norm': 0.1506039798259735, 'learning_rate': 0.00018100289609840225, 'epoch': 0.29}
{'loss': 0.0067, 'grad_norm': 0.1477832943201065, 'learning_rate': 0.00018093781523543002, 'epoch': 0.29}
{'loss': 0.0065, 'grad_norm': 0.267616868019104, 'learning_rate': 0.0001808727343724578, 'epoch': 0.3}
{'loss': 0.0072, 'grad_norm': 0.11043332517147064, 'learning_rate': 0.00018080765350948555, 'epoch': 0.3}
{'loss': 0.0069, 'grad_norm': 0.1435817927122116, 'learning_rate': 0.0001807425726465133, 'epoch': 0.3}
{'loss': 0.0064, 'grad_norm': 0.2570885419845581, 'learning_rate': 0.00018067749178354105, 'epoch': 0.3}
{'loss': 0.0098, 'grad_norm': 0.3158232867717743, 'learning_rate': 0.0001806124109205688, 'epoch': 0.3}
{'loss': 0.0075, 'grad_norm': 0.18047651648521423, 'learning_rate': 0.00018054733005759657, 'epoch': 0.3}
{'loss': 0.0075, 'grad_norm': 0.2039210945367813, 'learning_rate': 0.00018048224919462434, 'epoch': 0.3}
{'loss': 0.0088, 'grad_norm': 0.2724047303199768, 'learning_rate': 0.00018041716833165207, 'epoch': 0.3}
{'loss': 0.0069, 'grad_norm': 0.27594131231307983, 'learning_rate': 0.00018035208746867984, 'epoch': 0.3}
{'loss': 0.0067, 'grad_norm': 0.05418706312775612, 'learning_rate': 0.0001802870066057076, 'epoch': 0.3}
{'loss': 0.0086, 'grad_norm': 0.19130827486515045, 'learning_rate': 0.00018022192574273537, 'epoch': 0.31}
{'loss': 0.0078, 'grad_norm': 0.2236335426568985, 'learning_rate': 0.00018015684487976313, 'epoch': 0.31}
{'loss': 0.0069, 'grad_norm': 0.1839323341846466, 'learning_rate': 0.00018009176401679087, 'epoch': 0.31}
{'loss': 0.0052, 'grad_norm': 0.21660175919532776, 'learning_rate': 0.00018002668315381863, 'epoch': 0.31}
{'loss': 0.0071, 'grad_norm': 0.25746262073516846, 'learning_rate': 0.00017996160229084637, 'epoch': 0.31}
{'loss': 0.0059, 'grad_norm': 0.10663839429616928, 'learning_rate': 0.00017989652142787413, 'epoch': 0.31}
{'loss': 0.0069, 'grad_norm': 0.13856275379657745, 'learning_rate': 0.00017983144056490192, 'epoch': 0.31}
{'loss': 0.0059, 'grad_norm': 0.21526607871055603, 'learning_rate': 0.00017976635970192966, 'epoch': 0.31}
{'loss': 0.0063, 'grad_norm': 0.3165680170059204, 'learning_rate': 0.00017970127883895742, 'epoch': 0.31}
{'loss': 0.0071, 'grad_norm': 0.16621951758861542, 'learning_rate': 0.00017963619797598516, 'epoch': 0.31}
{'loss': 0.0061, 'grad_norm': 0.11604286730289459, 'learning_rate': 0.00017957111711301292, 'epoch': 0.32}
{'loss': 0.0058, 'grad_norm': 0.12850937247276306, 'learning_rate': 0.0001795060362500407, 'epoch': 0.32}
{'loss': 0.0049, 'grad_norm': 0.11140604317188263, 'learning_rate': 0.00017944095538706845, 'epoch': 0.32}
{'loss': 0.0062, 'grad_norm': 0.08488607406616211, 'learning_rate': 0.0001793758745240962, 'epoch': 0.32}
{'loss': 0.005, 'grad_norm': 0.055995069444179535, 'learning_rate': 0.00017931079366112395, 'epoch': 0.32}
{'loss': 0.0051, 'grad_norm': 0.21252994239330292, 'learning_rate': 0.00017924571279815172, 'epoch': 0.32}
{'loss': 0.0061, 'grad_norm': 0.13752155005931854, 'learning_rate': 0.00017918063193517945, 'epoch': 0.32}
{'loss': 0.0051, 'grad_norm': 0.08981756120920181, 'learning_rate': 0.00017911555107220724, 'epoch': 0.32}
{'loss': 0.005, 'grad_norm': 0.09045562893152237, 'learning_rate': 0.00017905047020923498, 'epoch': 0.32}
{'loss': 0.0044, 'grad_norm': 0.07708928734064102, 'learning_rate': 0.00017898538934626274, 'epoch': 0.32}
{'loss': 0.0057, 'grad_norm': 0.2286352664232254, 'learning_rate': 0.00017892030848329048, 'epoch': 0.32}
{'loss': 0.0051, 'grad_norm': 0.1357782483100891, 'learning_rate': 0.00017885522762031825, 'epoch': 0.33}
{'loss': 0.0052, 'grad_norm': 0.060773223638534546, 'learning_rate': 0.000178790146757346, 'epoch': 0.33}
{'loss': 0.0057, 'grad_norm': 0.09846999496221542, 'learning_rate': 0.00017872506589437377, 'epoch': 0.33}
{'loss': 0.0043, 'grad_norm': 0.08039624989032745, 'learning_rate': 0.00017865998503140154, 'epoch': 0.33}
{'loss': 0.0036, 'grad_norm': 0.048853158950805664, 'learning_rate': 0.00017859490416842927, 'epoch': 0.33}
{'loss': 0.0034, 'grad_norm': 0.11132580041885376, 'learning_rate': 0.00017852982330545704, 'epoch': 0.33}
{'loss': 0.0034, 'grad_norm': 0.13660839200019836, 'learning_rate': 0.0001784647424424848, 'epoch': 0.33}
{'loss': 0.0043, 'grad_norm': 0.130422905087471, 'learning_rate': 0.00017839966157951257, 'epoch': 0.33}
{'loss': 0.0038, 'grad_norm': 0.2428860366344452, 'learning_rate': 0.0001783345807165403, 'epoch': 0.33}
{'loss': 0.0041, 'grad_norm': 0.13694483041763306, 'learning_rate': 0.00017826949985356807, 'epoch': 0.33}
{'loss': 0.0049, 'grad_norm': 0.27324923872947693, 'learning_rate': 0.00017820441899059583, 'epoch': 0.34}
{'loss': 0.0053, 'grad_norm': 0.1288701444864273, 'learning_rate': 0.00017813933812762357, 'epoch': 0.34}
{'loss': 0.0052, 'grad_norm': 0.3331001102924347, 'learning_rate': 0.00017807425726465136, 'epoch': 0.34}
{'loss': 0.0047, 'grad_norm': 0.0983382984995842, 'learning_rate': 0.0001780091764016791, 'epoch': 0.34}
{'loss': 0.0051, 'grad_norm': 0.2212812751531601, 'learning_rate': 0.00017794409553870686, 'epoch': 0.34}
{'loss': 0.0062, 'grad_norm': 0.09474916011095047, 'learning_rate': 0.0001778790146757346, 'epoch': 0.34}
{'loss': 0.0065, 'grad_norm': 0.1697787642478943, 'learning_rate': 0.00017781393381276236, 'epoch': 0.34}
{'loss': 0.0044, 'grad_norm': 0.17422235012054443, 'learning_rate': 0.00017774885294979012, 'epoch': 0.34}
{'loss': 0.0061, 'grad_norm': 0.09846515208482742, 'learning_rate': 0.0001776837720868179, 'epoch': 0.34}
{'loss': 0.005, 'grad_norm': 0.2538139522075653, 'learning_rate': 0.00017761869122384565, 'epoch': 0.34}
{'loss': 0.0044, 'grad_norm': 0.23545105755329132, 'learning_rate': 0.0001775536103608734, 'epoch': 0.35}
{'loss': 0.0048, 'grad_norm': 0.11876414716243744, 'learning_rate': 0.00017748852949790115, 'epoch': 0.35}
{'loss': 0.0051, 'grad_norm': 0.14546935260295868, 'learning_rate': 0.00017742344863492892, 'epoch': 0.35}
{'loss': 0.0074, 'grad_norm': 0.20583774149417877, 'learning_rate': 0.00017735836777195668, 'epoch': 0.35}
{'loss': 0.0054, 'grad_norm': 0.16246971487998962, 'learning_rate': 0.00017729328690898442, 'epoch': 0.35}
{'loss': 0.0043, 'grad_norm': 0.1794973760843277, 'learning_rate': 0.00017722820604601218, 'epoch': 0.35}
{'loss': 0.0048, 'grad_norm': 0.3212251663208008, 'learning_rate': 0.00017716312518303994, 'epoch': 0.35}
{'loss': 0.0059, 'grad_norm': 0.26813599467277527, 'learning_rate': 0.00017709804432006768, 'epoch': 0.35}
{'loss': 0.0066, 'grad_norm': 0.17674852907657623, 'learning_rate': 0.00017703296345709544, 'epoch': 0.35}
{'loss': 0.0052, 'grad_norm': 0.14143958687782288, 'learning_rate': 0.0001769678825941232, 'epoch': 0.35}
{'loss': 0.0052, 'grad_norm': 0.23768672347068787, 'learning_rate': 0.00017690280173115097, 'epoch': 0.36}
{'loss': 0.006, 'grad_norm': 0.09670490771532059, 'learning_rate': 0.0001768377208681787, 'epoch': 0.36}
{'loss': 0.0067, 'grad_norm': 0.13385365903377533, 'learning_rate': 0.00017677264000520647, 'epoch': 0.36}
{'loss': 0.0054, 'grad_norm': 0.1609967201948166, 'learning_rate': 0.00017670755914223424, 'epoch': 0.36}
{'loss': 0.0058, 'grad_norm': 0.1682930290699005, 'learning_rate': 0.000176642478279262, 'epoch': 0.36}
{'loss': 0.0055, 'grad_norm': 0.306231826543808, 'learning_rate': 0.00017657739741628976, 'epoch': 0.36}
{'loss': 0.0057, 'grad_norm': 0.25343531370162964, 'learning_rate': 0.0001765123165533175, 'epoch': 0.36}
{'loss': 0.0054, 'grad_norm': 0.11125806719064713, 'learning_rate': 0.00017644723569034526, 'epoch': 0.36}
{'loss': 0.0043, 'grad_norm': 0.07480758428573608, 'learning_rate': 0.000176382154827373, 'epoch': 0.36}
{'loss': 0.0047, 'grad_norm': 0.061529796570539474, 'learning_rate': 0.0001763170739644008, 'epoch': 0.36}
{'loss': 0.0051, 'grad_norm': 0.21138396859169006, 'learning_rate': 0.00017625199310142853, 'epoch': 0.36}
{'loss': 0.0046, 'grad_norm': 0.056498028337955475, 'learning_rate': 0.0001761869122384563, 'epoch': 0.37}
{'loss': 0.0052, 'grad_norm': 0.09265361726284027, 'learning_rate': 0.00017612183137548403, 'epoch': 0.37}
{'loss': 0.0047, 'grad_norm': 0.17065568268299103, 'learning_rate': 0.0001760567505125118, 'epoch': 0.37}
{'loss': 0.0044, 'grad_norm': 0.3018703758716583, 'learning_rate': 0.00017599166964953956, 'epoch': 0.37}
{'loss': 0.0055, 'grad_norm': 0.16443859040737152, 'learning_rate': 0.00017592658878656732, 'epoch': 0.37}
{'loss': 0.004, 'grad_norm': 0.04545126482844353, 'learning_rate': 0.00017586150792359509, 'epoch': 0.37}
{'loss': 0.0036, 'grad_norm': 0.16952697932720184, 'learning_rate': 0.00017579642706062282, 'epoch': 0.37}
{'loss': 0.0044, 'grad_norm': 0.2420184165239334, 'learning_rate': 0.00017573134619765059, 'epoch': 0.37}
{'loss': 0.0048, 'grad_norm': 0.07277173548936844, 'learning_rate': 0.00017566626533467835, 'epoch': 0.37}
{'loss': 0.0038, 'grad_norm': 0.19339784979820251, 'learning_rate': 0.00017560118447170611, 'epoch': 0.37}
{'loss': 0.0037, 'grad_norm': 0.19067947566509247, 'learning_rate': 0.00017553610360873388, 'epoch': 0.38}
{'loss': 0.0051, 'grad_norm': 0.3008077144622803, 'learning_rate': 0.00017547102274576161, 'epoch': 0.38}
{'loss': 0.0061, 'grad_norm': 0.23551234602928162, 'learning_rate': 0.00017540594188278938, 'epoch': 0.38}
{'loss': 0.006, 'grad_norm': 0.12076914310455322, 'learning_rate': 0.00017534086101981712, 'epoch': 0.38}
{'loss': 0.005, 'grad_norm': 0.4517843425273895, 'learning_rate': 0.0001752757801568449, 'epoch': 0.38}
{'loss': 0.0048, 'grad_norm': 0.18577460944652557, 'learning_rate': 0.00017521069929387264, 'epoch': 0.38}
{'loss': 0.0045, 'grad_norm': 0.02687200717628002, 'learning_rate': 0.0001751456184309004, 'epoch': 0.38}
{'loss': 0.0042, 'grad_norm': 0.12514197826385498, 'learning_rate': 0.00017508053756792814, 'epoch': 0.38}
{'loss': 0.0051, 'grad_norm': 0.17476940155029297, 'learning_rate': 0.0001750154567049559, 'epoch': 0.38}
{'loss': 0.0055, 'grad_norm': 0.0970756784081459, 'learning_rate': 0.00017495037584198367, 'epoch': 0.38}
{'loss': 0.0039, 'grad_norm': 0.10119231045246124, 'learning_rate': 0.00017488529497901144, 'epoch': 0.39}
{'loss': 0.0042, 'grad_norm': 0.1507834941148758, 'learning_rate': 0.0001748202141160392, 'epoch': 0.39}
{'loss': 0.0056, 'grad_norm': 0.1695760190486908, 'learning_rate': 0.00017475513325306694, 'epoch': 0.39}
{'loss': 0.004, 'grad_norm': 0.10065523535013199, 'learning_rate': 0.0001746900523900947, 'epoch': 0.39}
{'loss': 0.0049, 'grad_norm': 0.26142221689224243, 'learning_rate': 0.00017462497152712244, 'epoch': 0.39}
{'loss': 0.0042, 'grad_norm': 0.14166513085365295, 'learning_rate': 0.00017455989066415023, 'epoch': 0.39}
{'loss': 0.0053, 'grad_norm': 0.1379566341638565, 'learning_rate': 0.000174494809801178, 'epoch': 0.39}
{'loss': 0.0079, 'grad_norm': 0.20894525945186615, 'learning_rate': 0.00017442972893820573, 'epoch': 0.39}
{'loss': 0.0044, 'grad_norm': 0.10673675686120987, 'learning_rate': 0.0001743646480752335, 'epoch': 0.39}
{'loss': 0.0049, 'grad_norm': 0.17642292380332947, 'learning_rate': 0.00017429956721226123, 'epoch': 0.39}
{'loss': 0.0045, 'grad_norm': 0.11657050251960754, 'learning_rate': 0.000174234486349289, 'epoch': 0.4}
{'loss': 0.0039, 'grad_norm': 0.08687157183885574, 'learning_rate': 0.00017416940548631676, 'epoch': 0.4}
{'loss': 0.0038, 'grad_norm': 0.037831325083971024, 'learning_rate': 0.00017410432462334452, 'epoch': 0.4}
{'loss': 0.0031, 'grad_norm': 0.23355670273303986, 'learning_rate': 0.00017403924376037226, 'epoch': 0.4}
{'loss': 0.0034, 'grad_norm': 0.2583613097667694, 'learning_rate': 0.00017397416289740002, 'epoch': 0.4}
{'loss': 0.0051, 'grad_norm': 0.29399222135543823, 'learning_rate': 0.00017390908203442779, 'epoch': 0.4}
{'loss': 0.004, 'grad_norm': 0.0832902118563652, 'learning_rate': 0.00017384400117145555, 'epoch': 0.4}
{'loss': 0.0048, 'grad_norm': 0.16850005090236664, 'learning_rate': 0.0001737789203084833, 'epoch': 0.4}
{'loss': 0.0051, 'grad_norm': 0.14125403761863708, 'learning_rate': 0.00017371383944551105, 'epoch': 0.4}
{'loss': 0.0042, 'grad_norm': 0.035580605268478394, 'learning_rate': 0.00017364875858253881, 'epoch': 0.4}
{'loss': 0.004, 'grad_norm': 0.13066302239894867, 'learning_rate': 0.00017358367771956655, 'epoch': 0.4}
{'loss': 0.0036, 'grad_norm': 0.3048155605792999, 'learning_rate': 0.00017351859685659434, 'epoch': 0.41}
{'loss': 0.0057, 'grad_norm': 0.1780182123184204, 'learning_rate': 0.00017345351599362208, 'epoch': 0.41}
{'loss': 0.0046, 'grad_norm': 0.1519203633069992, 'learning_rate': 0.00017338843513064984, 'epoch': 0.41}
{'loss': 0.0041, 'grad_norm': 0.17975981533527374, 'learning_rate': 0.0001733233542676776, 'epoch': 0.41}
{'loss': 0.0047, 'grad_norm': 0.06523407250642776, 'learning_rate': 0.00017325827340470534, 'epoch': 0.41}
{'loss': 0.004, 'grad_norm': 0.027993516996502876, 'learning_rate': 0.0001731931925417331, 'epoch': 0.41}
{'loss': 0.0069, 'grad_norm': 0.16525869071483612, 'learning_rate': 0.00017312811167876087, 'epoch': 0.41}
{'loss': 0.0053, 'grad_norm': 0.02673972398042679, 'learning_rate': 0.00017306303081578863, 'epoch': 0.41}
{'loss': 0.0066, 'grad_norm': 0.25483614206314087, 'learning_rate': 0.00017299794995281637, 'epoch': 0.41}
{'loss': 0.0057, 'grad_norm': 0.21337071061134338, 'learning_rate': 0.00017293286908984414, 'epoch': 0.41}
