{'loss': 3.3286, 'grad_norm': 2.3629939556121826, 'learning_rate': 2e-05, 'epoch': 0.0}
{'loss': 0.0156, 'grad_norm': 0.17147104442119598, 'learning_rate': 0.00018536982200383979, 'epoch': 0.23}
{'loss': 0.0114, 'grad_norm': 0.24784758687019348, 'learning_rate': 0.00018530474114086752, 'epoch': 0.23}
{'loss': 0.0123, 'grad_norm': 0.2851490080356598, 'learning_rate': 0.00018523966027789529, 'epoch': 0.23}
{'loss': 0.0145, 'grad_norm': 0.13958725333213806, 'learning_rate': 0.00018517457941492305, 'epoch': 0.23}
{'loss': 0.0142, 'grad_norm': 0.296014666557312, 'learning_rate': 0.00018510949855195081, 'epoch': 0.23}
{'loss': 0.0107, 'grad_norm': 0.08173711597919464, 'learning_rate': 0.00018504441768897855, 'epoch': 0.23}
{'loss': 0.0119, 'grad_norm': 0.29038065671920776, 'learning_rate': 0.00018497933682600631, 'epoch': 0.23}
{'loss': 0.0115, 'grad_norm': 0.14167849719524384, 'learning_rate': 0.00018491425596303408, 'epoch': 0.24}
{'loss': 0.0113, 'grad_norm': 0.19064277410507202, 'learning_rate': 0.00018484917510006184, 'epoch': 0.24}
{'loss': 0.0097, 'grad_norm': 0.20275865495204926, 'learning_rate': 0.0001847840942370896, 'epoch': 0.24}
{'loss': 0.0113, 'grad_norm': 0.16828879714012146, 'learning_rate': 0.00018471901337411734, 'epoch': 0.24}
{'loss': 0.0102, 'grad_norm': 0.19801786541938782, 'learning_rate': 0.0001846539325111451, 'epoch': 0.24}
{'loss': 0.0123, 'grad_norm': 0.1588139533996582, 'learning_rate': 0.00018458885164817284, 'epoch': 0.24}
{'loss': 0.0117, 'grad_norm': 0.15732599794864655, 'learning_rate': 0.00018452377078520063, 'epoch': 0.24}
{'loss': 0.012, 'grad_norm': 0.18139420449733734, 'learning_rate': 0.00018445868992222837, 'epoch': 0.24}
{'loss': 0.0098, 'grad_norm': 0.19019441306591034, 'learning_rate': 0.00018439360905925614, 'epoch': 0.24}
{'loss': 0.0087, 'grad_norm': 0.1414484679698944, 'learning_rate': 0.0001843285281962839, 'epoch': 0.24}
{'loss': 0.0105, 'grad_norm': 0.22300855815410614, 'learning_rate': 0.00018426344733331164, 'epoch': 0.25}
{'loss': 0.0158, 'grad_norm': 0.17690345644950867, 'learning_rate': 0.0001841983664703394, 'epoch': 0.25}
{'loss': 0.0134, 'grad_norm': 0.29051080346107483, 'learning_rate': 0.00018413328560736716, 'epoch': 0.25}
{'loss': 0.0109, 'grad_norm': 0.19576898217201233, 'learning_rate': 0.00018406820474439493, 'epoch': 0.25}
{'loss': 0.0094, 'grad_norm': 0.16769090294837952, 'learning_rate': 0.00018400312388142266, 'epoch': 0.25}
{'loss': 0.0109, 'grad_norm': 0.18238107860088348, 'learning_rate': 0.00018393804301845043, 'epoch': 0.25}
{'loss': 0.0086, 'grad_norm': 0.2825148105621338, 'learning_rate': 0.0001838729621554782, 'epoch': 0.25}
{'loss': 0.0117, 'grad_norm': 0.20514313876628876, 'learning_rate': 0.00018380788129250596, 'epoch': 0.25}
{'loss': 0.0087, 'grad_norm': 0.12946882843971252, 'learning_rate': 0.00018374280042953372, 'epoch': 0.25}
{'loss': 0.0087, 'grad_norm': 0.16034048795700073, 'learning_rate': 0.00018367771956656146, 'epoch': 0.25}
{'loss': 0.0071, 'grad_norm': 0.11157610267400742, 'learning_rate': 0.00018361263870358922, 'epoch': 0.25}
{'loss': 0.009, 'grad_norm': 0.2410816252231598, 'learning_rate': 0.00018354755784061696, 'epoch': 0.26}
{'loss': 0.0088, 'grad_norm': 0.29838159680366516, 'learning_rate': 0.00018348247697764475, 'epoch': 0.26}
{'loss': 0.0122, 'grad_norm': 0.21993903815746307, 'learning_rate': 0.00018341739611467248, 'epoch': 0.26}
{'loss': 0.0104, 'grad_norm': 0.15583370625972748, 'learning_rate': 0.00018335231525170025, 'epoch': 0.26}
{'loss': 0.007, 'grad_norm': 0.0623721182346344, 'learning_rate': 0.000183287234388728, 'epoch': 0.26}
{'loss': 0.0093, 'grad_norm': 0.10830768197774887, 'learning_rate': 0.00018322215352575575, 'epoch': 0.26}
{'loss': 0.0081, 'grad_norm': 0.23214824497699738, 'learning_rate': 0.0001831570726627835, 'epoch': 0.26}
{'loss': 0.008, 'grad_norm': 0.16489875316619873, 'learning_rate': 0.00018309199179981128, 'epoch': 0.26}
{'loss': 0.0109, 'grad_norm': 0.7060768008232117, 'learning_rate': 0.00018302691093683904, 'epoch': 0.26}
{'loss': 0.0089, 'grad_norm': 0.1482831984758377, 'learning_rate': 0.00018296183007386678, 'epoch': 0.26}
{'loss': 0.0099, 'grad_norm': 0.10993445664644241, 'learning_rate': 0.00018289674921089454, 'epoch': 0.27}
{'loss': 0.0107, 'grad_norm': 0.12297465652227402, 'learning_rate': 0.00018283166834792228, 'epoch': 0.27}
{'loss': 0.0082, 'grad_norm': 0.11799246072769165, 'learning_rate': 0.00018276658748495007, 'epoch': 0.27}
{'loss': 0.008, 'grad_norm': 0.11676634103059769, 'learning_rate': 0.00018270150662197783, 'epoch': 0.27}
{'loss': 0.0089, 'grad_norm': 0.14769187569618225, 'learning_rate': 0.00018263642575900557, 'epoch': 0.27}
{'loss': 0.0088, 'grad_norm': 0.15916600823402405, 'learning_rate': 0.00018257134489603333, 'epoch': 0.27}
{'loss': 0.0092, 'grad_norm': 0.051087092608213425, 'learning_rate': 0.00018250626403306107, 'epoch': 0.27}
{'loss': 0.0076, 'grad_norm': 0.119106225669384, 'learning_rate': 0.00018244118317008883, 'epoch': 0.27}
{'loss': 0.0073, 'grad_norm': 0.09049578011035919, 'learning_rate': 0.0001823761023071166, 'epoch': 0.27}
{'loss': 0.0087, 'grad_norm': 0.1522965431213379, 'learning_rate': 0.00018231102144414436, 'epoch': 0.27}
{'loss': 0.0077, 'grad_norm': 0.20664082467556, 'learning_rate': 0.00018224594058117213, 'epoch': 0.28}
{'loss': 0.009, 'grad_norm': 0.08811654895544052, 'learning_rate': 0.00018218085971819986, 'epoch': 0.28}
{'loss': 0.006, 'grad_norm': 0.20300890505313873, 'learning_rate': 0.00018211577885522763, 'epoch': 0.28}
{'loss': 0.0081, 'grad_norm': 0.2710370123386383, 'learning_rate': 0.0001820506979922554, 'epoch': 0.28}
{'loss': 0.0082, 'grad_norm': 0.22156159579753876, 'learning_rate': 0.00018198561712928315, 'epoch': 0.28}
{'loss': 0.0056, 'grad_norm': 0.039402443915605545, 'learning_rate': 0.0001819205362663109, 'epoch': 0.28}
{'loss': 0.0066, 'grad_norm': 0.13206857442855835, 'learning_rate': 0.00018185545540333866, 'epoch': 0.28}
{'loss': 0.0061, 'grad_norm': 0.1002061516046524, 'learning_rate': 0.0001817903745403664, 'epoch': 0.28}
{'loss': 0.0072, 'grad_norm': 0.18890661001205444, 'learning_rate': 0.00018172529367739418, 'epoch': 0.28}
{'loss': 0.0072, 'grad_norm': 0.15931499004364014, 'learning_rate': 0.00018166021281442195, 'epoch': 0.28}
{'loss': 0.0059, 'grad_norm': 0.15304720401763916, 'learning_rate': 0.00018159513195144968, 'epoch': 0.29}
{'loss': 0.008, 'grad_norm': 0.23494496941566467, 'learning_rate': 0.00018153005108847745, 'epoch': 0.29}
{'loss': 0.0076, 'grad_norm': 0.08645150810480118, 'learning_rate': 0.00018146497022550518, 'epoch': 0.29}
{'loss': 0.0072, 'grad_norm': 0.053181037306785583, 'learning_rate': 0.00018139988936253295, 'epoch': 0.29}
{'loss': 0.0063, 'grad_norm': 0.04138868302106857, 'learning_rate': 0.0001813348084995607, 'epoch': 0.29}
{'loss': 0.0044, 'grad_norm': 0.07583032548427582, 'learning_rate': 0.00018126972763658848, 'epoch': 0.29}
{'loss': 0.0079, 'grad_norm': 0.10908553749322891, 'learning_rate': 0.00018120464677361624, 'epoch': 0.29}
{'loss': 0.0074, 'grad_norm': 0.2373448759317398, 'learning_rate': 0.00018113956591064398, 'epoch': 0.29}
{'loss': 0.0069, 'grad_norm': 0.19014495611190796, 'learning_rate': 0.00018107448504767174, 'epoch': 0.29}
{'loss': 0.0088, 'grad_norm': 0.3879857659339905, 'learning_rate': 0.0001810094041846995, 'epoch': 0.29}
{'loss': 0.0092, 'grad_norm': 0.07313218712806702, 'learning_rate': 0.00018094432332172727, 'epoch': 0.29}
{'loss': 0.0072, 'grad_norm': 0.18691672384738922, 'learning_rate': 0.000180879242458755, 'epoch': 0.3}
{'loss': 0.0062, 'grad_norm': 0.11619207262992859, 'learning_rate': 0.00018081416159578277, 'epoch': 0.3}
{'loss': 0.0058, 'grad_norm': 0.1191854178905487, 'learning_rate': 0.0001807490807328105, 'epoch': 0.3}
{'loss': 0.0052, 'grad_norm': 0.10099317133426666, 'learning_rate': 0.00018068399986983827, 'epoch': 0.3}
{'loss': 0.0094, 'grad_norm': 0.18592414259910583, 'learning_rate': 0.00018061891900686606, 'epoch': 0.3}
{'loss': 0.0083, 'grad_norm': 0.20381057262420654, 'learning_rate': 0.0001805538381438938, 'epoch': 0.3}
{'loss': 0.0064, 'grad_norm': 0.16084904968738556, 'learning_rate': 0.00018048875728092156, 'epoch': 0.3}
{'loss': 0.0063, 'grad_norm': 0.03685109317302704, 'learning_rate': 0.0001804236764179493, 'epoch': 0.3}
{'loss': 0.0065, 'grad_norm': 0.03805229812860489, 'learning_rate': 0.00018035859555497706, 'epoch': 0.3}
{'loss': 0.0077, 'grad_norm': 0.18270227313041687, 'learning_rate': 0.00018029351469200483, 'epoch': 0.3}
{'loss': 0.0078, 'grad_norm': 0.0750567689538002, 'learning_rate': 0.0001802284338290326, 'epoch': 0.31}
{'loss': 0.0078, 'grad_norm': 0.16926535964012146, 'learning_rate': 0.00018016335296606033, 'epoch': 0.31}
{'loss': 0.0054, 'grad_norm': 0.15540467202663422, 'learning_rate': 0.0001800982721030881, 'epoch': 0.31}
{'loss': 0.0072, 'grad_norm': 0.08373524248600006, 'learning_rate': 0.00018003319124011585, 'epoch': 0.31}
{'loss': 0.0054, 'grad_norm': 0.05672426521778107, 'learning_rate': 0.00017996811037714362, 'epoch': 0.31}
{'loss': 0.0087, 'grad_norm': 0.1682877093553543, 'learning_rate': 0.00017990302951417138, 'epoch': 0.31}
{'loss': 0.0047, 'grad_norm': 0.07417616993188858, 'learning_rate': 0.00017983794865119912, 'epoch': 0.31}
{'loss': 0.0072, 'grad_norm': 0.12739695608615875, 'learning_rate': 0.00017977286778822688, 'epoch': 0.31}
{'loss': 0.0075, 'grad_norm': 0.06489372998476028, 'learning_rate': 0.00017970778692525462, 'epoch': 0.31}
{'loss': 0.0092, 'grad_norm': 0.14917144179344177, 'learning_rate': 0.00017964270606228238, 'epoch': 0.31}
{'loss': 0.009, 'grad_norm': 0.34178364276885986, 'learning_rate': 0.00017957762519931017, 'epoch': 0.32}
{'loss': 0.0085, 'grad_norm': 0.22848518192768097, 'learning_rate': 0.0001795125443363379, 'epoch': 0.32}
{'loss': 0.0066, 'grad_norm': 0.08948712795972824, 'learning_rate': 0.00017944746347336568, 'epoch': 0.32}
{'loss': 0.0064, 'grad_norm': 0.07531322538852692, 'learning_rate': 0.0001793823826103934, 'epoch': 0.32}
{'loss': 0.0058, 'grad_norm': 0.030234796926379204, 'learning_rate': 0.00017931730174742118, 'epoch': 0.32}
{'loss': 0.0044, 'grad_norm': 0.06560462713241577, 'learning_rate': 0.00017925222088444894, 'epoch': 0.32}
{'loss': 0.0058, 'grad_norm': 0.21810995042324066, 'learning_rate': 0.0001791871400214767, 'epoch': 0.32}
{'loss': 0.0058, 'grad_norm': 0.13889625668525696, 'learning_rate': 0.00017912205915850444, 'epoch': 0.32}
{'loss': 0.0079, 'grad_norm': 0.032148975878953934, 'learning_rate': 0.0001790569782955322, 'epoch': 0.32}
{'loss': 0.0075, 'grad_norm': 0.20773319900035858, 'learning_rate': 0.00017899189743255997, 'epoch': 0.32}
{'loss': 0.01, 'grad_norm': 0.20114219188690186, 'learning_rate': 0.00017892681656958773, 'epoch': 0.32}
{'loss': 0.0085, 'grad_norm': 0.08897602558135986, 'learning_rate': 0.0001788617357066155, 'epoch': 0.33}
{'loss': 0.005, 'grad_norm': 0.11157035827636719, 'learning_rate': 0.00017879665484364323, 'epoch': 0.33}
{'loss': 0.0065, 'grad_norm': 0.17666400969028473, 'learning_rate': 0.000178731573980671, 'epoch': 0.33}
{'loss': 0.0052, 'grad_norm': 0.07889420539140701, 'learning_rate': 0.00017866649311769873, 'epoch': 0.33}
{'loss': 0.0057, 'grad_norm': 0.09340107440948486, 'learning_rate': 0.0001786014122547265, 'epoch': 0.33}
{'loss': 0.0063, 'grad_norm': 0.061104170978069305, 'learning_rate': 0.00017853633139175426, 'epoch': 0.33}
{'loss': 0.006, 'grad_norm': 0.25754514336586, 'learning_rate': 0.00017847125052878203, 'epoch': 0.33}
{'loss': 0.007, 'grad_norm': 0.3150666654109955, 'learning_rate': 0.0001784061696658098, 'epoch': 0.33}
{'loss': 0.0086, 'grad_norm': 0.2581782639026642, 'learning_rate': 0.00017834108880283753, 'epoch': 0.33}
{'loss': 0.0055, 'grad_norm': 0.06932096928358078, 'learning_rate': 0.0001782760079398653, 'epoch': 0.33}
{'loss': 0.0088, 'grad_norm': 0.20540285110473633, 'learning_rate': 0.00017821092707689305, 'epoch': 0.34}
{'loss': 0.0057, 'grad_norm': 0.04534848779439926, 'learning_rate': 0.00017814584621392082, 'epoch': 0.34}
{'loss': 0.0092, 'grad_norm': 0.1432397961616516, 'learning_rate': 0.00017808076535094855, 'epoch': 0.34}
{'loss': 0.0057, 'grad_norm': 0.05082468315958977, 'learning_rate': 0.00017801568448797632, 'epoch': 0.34}
{'loss': 0.0065, 'grad_norm': 0.07566842436790466, 'learning_rate': 0.00017795060362500408, 'epoch': 0.34}
{'loss': 0.0061, 'grad_norm': 0.07518160343170166, 'learning_rate': 0.00017788552276203182, 'epoch': 0.34}
{'loss': 0.0058, 'grad_norm': 0.1080610454082489, 'learning_rate': 0.0001778204418990596, 'epoch': 0.34}
{'loss': 0.0069, 'grad_norm': 0.09361302107572556, 'learning_rate': 0.00017775536103608735, 'epoch': 0.34}
{'loss': 0.0048, 'grad_norm': 0.03516225516796112, 'learning_rate': 0.0001776902801731151, 'epoch': 0.34}
{'loss': 0.0067, 'grad_norm': 0.20716263353824615, 'learning_rate': 0.00017762519931014285, 'epoch': 0.34}
{'loss': 0.0062, 'grad_norm': 0.2106613963842392, 'learning_rate': 0.0001775601184471706, 'epoch': 0.35}
{'loss': 0.0074, 'grad_norm': 0.2051704376935959, 'learning_rate': 0.00017749503758419837, 'epoch': 0.35}
{'loss': 0.0057, 'grad_norm': 0.24101059138774872, 'learning_rate': 0.00017742995672122614, 'epoch': 0.35}
{'loss': 0.0111, 'grad_norm': 0.13996802270412445, 'learning_rate': 0.0001773648758582539, 'epoch': 0.35}
{'loss': 0.0065, 'grad_norm': 0.11208228766918182, 'learning_rate': 0.00017729979499528164, 'epoch': 0.35}
{'loss': 0.0075, 'grad_norm': 0.24771487712860107, 'learning_rate': 0.0001772347141323094, 'epoch': 0.35}
{'loss': 0.0062, 'grad_norm': 0.07853882759809494, 'learning_rate': 0.00017716963326933717, 'epoch': 0.35}
{'loss': 0.008, 'grad_norm': 0.09972771257162094, 'learning_rate': 0.00017710455240636493, 'epoch': 0.35}
{'loss': 0.006, 'grad_norm': 0.05424077436327934, 'learning_rate': 0.00017703947154339267, 'epoch': 0.35}
{'loss': 0.0075, 'grad_norm': 0.08496218919754028, 'learning_rate': 0.00017697439068042043, 'epoch': 0.35}
{'loss': 0.0047, 'grad_norm': 0.037616223096847534, 'learning_rate': 0.0001769093098174482, 'epoch': 0.36}
{'loss': 0.0091, 'grad_norm': 0.224278524518013, 'learning_rate': 0.00017684422895447593, 'epoch': 0.36}
{'loss': 0.0084, 'grad_norm': 0.20264258980751038, 'learning_rate': 0.00017677914809150372, 'epoch': 0.36}
{'loss': 0.0066, 'grad_norm': 0.2505212426185608, 'learning_rate': 0.00017671406722853146, 'epoch': 0.36}
{'loss': 0.0083, 'grad_norm': 0.1990887075662613, 'learning_rate': 0.00017664898636555922, 'epoch': 0.36}
{'loss': 0.0079, 'grad_norm': 0.08016279339790344, 'learning_rate': 0.00017658390550258696, 'epoch': 0.36}
{'loss': 0.0079, 'grad_norm': 0.12491900473833084, 'learning_rate': 0.00017651882463961472, 'epoch': 0.36}
{'loss': 0.0062, 'grad_norm': 0.3457140028476715, 'learning_rate': 0.0001764537437766425, 'epoch': 0.36}
{'loss': 0.007, 'grad_norm': 0.09577102959156036, 'learning_rate': 0.00017638866291367025, 'epoch': 0.36}
{'loss': 0.0055, 'grad_norm': 0.07865265011787415, 'learning_rate': 0.00017632358205069802, 'epoch': 0.36}
{'loss': 0.0067, 'grad_norm': 0.140010803937912, 'learning_rate': 0.00017625850118772575, 'epoch': 0.36}
{'loss': 0.008, 'grad_norm': 0.1005626916885376, 'learning_rate': 0.00017619342032475352, 'epoch': 0.37}
{'loss': 0.0094, 'grad_norm': 0.5787557363510132, 'learning_rate': 0.00017612833946178125, 'epoch': 0.37}
{'loss': 0.0104, 'grad_norm': 0.2504007816314697, 'learning_rate': 0.00017606325859880904, 'epoch': 0.37}
{'loss': 0.0102, 'grad_norm': 0.1045488566160202, 'learning_rate': 0.00017599817773583678, 'epoch': 0.37}
{'loss': 0.0098, 'grad_norm': 0.26186403632164, 'learning_rate': 0.00017593309687286455, 'epoch': 0.37}
{'loss': 0.0144, 'grad_norm': 0.2055644989013672, 'learning_rate': 0.00017586801600989228, 'epoch': 0.37}
{'loss': 0.0097, 'grad_norm': 0.10993371158838272, 'learning_rate': 0.00017580293514692005, 'epoch': 0.37}
{'loss': 0.01, 'grad_norm': 0.09026414901018143, 'learning_rate': 0.0001757378542839478, 'epoch': 0.37}
{'loss': 0.0091, 'grad_norm': 0.07622431218624115, 'learning_rate': 0.00017567277342097557, 'epoch': 0.37}
{'loss': 0.0087, 'grad_norm': 0.11015309393405914, 'learning_rate': 0.00017560769255800334, 'epoch': 0.37}
{'loss': 0.0096, 'grad_norm': 0.08963297307491302, 'learning_rate': 0.00017554261169503107, 'epoch': 0.38}
{'loss': 0.0063, 'grad_norm': 0.22165513038635254, 'learning_rate': 0.00017547753083205884, 'epoch': 0.38}
{'loss': 0.0087, 'grad_norm': 0.16566497087478638, 'learning_rate': 0.0001754124499690866, 'epoch': 0.38}
{'loss': 0.0124, 'grad_norm': 0.24822284281253815, 'learning_rate': 0.0001753538771924116, 'epoch': 0.38}
{'loss': 0.0097, 'grad_norm': 0.17650124430656433, 'learning_rate': 0.00017528879632943933, 'epoch': 0.38}
{'loss': 0.0089, 'grad_norm': 0.15233074128627777, 'learning_rate': 0.0001752237154664671, 'epoch': 0.38}
{'loss': 0.0072, 'grad_norm': 0.1796211451292038, 'learning_rate': 0.00017515863460349485, 'epoch': 0.38}
{'loss': 0.0073, 'grad_norm': 0.18469226360321045, 'learning_rate': 0.00017509355374052262, 'epoch': 0.38}
{'loss': 0.0069, 'grad_norm': 0.05517619103193283, 'learning_rate': 0.00017502847287755038, 'epoch': 0.38}
{'loss': 0.0064, 'grad_norm': 0.210512176156044, 'learning_rate': 0.00017496339201457812, 'epoch': 0.38}
{'loss': 0.0088, 'grad_norm': 0.12178055197000504, 'learning_rate': 0.00017489831115160588, 'epoch': 0.39}
{'loss': 0.0094, 'grad_norm': 0.19075852632522583, 'learning_rate': 0.00017483323028863362, 'epoch': 0.39}
{'loss': 0.0073, 'grad_norm': 0.05608543008565903, 'learning_rate': 0.0001747681494256614, 'epoch': 0.39}
{'loss': 0.0078, 'grad_norm': 0.13008280098438263, 'learning_rate': 0.00017470306856268915, 'epoch': 0.39}
{'loss': 0.0079, 'grad_norm': 0.25031065940856934, 'learning_rate': 0.0001746379876997169, 'epoch': 0.39}
{'loss': 0.0062, 'grad_norm': 0.026624733582139015, 'learning_rate': 0.00017457290683674465, 'epoch': 0.39}
{'loss': 0.0054, 'grad_norm': 0.2088400423526764, 'learning_rate': 0.0001745078259737724, 'epoch': 0.39}
{'loss': 0.0059, 'grad_norm': 0.043773800134658813, 'learning_rate': 0.00017444274511080018, 'epoch': 0.39}
{'loss': 0.0076, 'grad_norm': 0.18481479585170746, 'learning_rate': 0.00017437766424782794, 'epoch': 0.39}
{'loss': 0.0073, 'grad_norm': 0.12398738414049149, 'learning_rate': 0.0001743125833848557, 'epoch': 0.39}
{'loss': 0.0083, 'grad_norm': 0.12752015888690948, 'learning_rate': 0.00017424750252188344, 'epoch': 0.4}
{'loss': 0.0068, 'grad_norm': 0.07231007516384125, 'learning_rate': 0.0001741824216589112, 'epoch': 0.4}
{'loss': 0.0067, 'grad_norm': 0.22351042926311493, 'learning_rate': 0.00017411734079593897, 'epoch': 0.4}
{'loss': 0.008, 'grad_norm': 0.21161459386348724, 'learning_rate': 0.00017405225993296673, 'epoch': 0.4}
{'loss': 0.0075, 'grad_norm': 0.16092368960380554, 'learning_rate': 0.00017398717906999447, 'epoch': 0.4}
{'loss': 0.0069, 'grad_norm': 0.10224688798189163, 'learning_rate': 0.00017392209820702223, 'epoch': 0.4}
{'loss': 0.0064, 'grad_norm': 0.11987394094467163, 'learning_rate': 0.00017385701734405, 'epoch': 0.4}
{'loss': 0.0063, 'grad_norm': 0.17795008420944214, 'learning_rate': 0.00017379193648107773, 'epoch': 0.4}
{'loss': 0.0062, 'grad_norm': 0.04393449425697327, 'learning_rate': 0.00017372685561810552, 'epoch': 0.4}
{'loss': 0.0068, 'grad_norm': 0.12277115136384964, 'learning_rate': 0.00017366177475513326, 'epoch': 0.4}
{'loss': 0.0049, 'grad_norm': 0.12478778511285782, 'learning_rate': 0.00017359669389216102, 'epoch': 0.4}
{'loss': 0.0051, 'grad_norm': 0.1477348357439041, 'learning_rate': 0.00017353161302918876, 'epoch': 0.41}
{'loss': 0.006, 'grad_norm': 0.25348135828971863, 'learning_rate': 0.00017346653216621653, 'epoch': 0.41}
{'loss': 0.0061, 'grad_norm': 0.17909181118011475, 'learning_rate': 0.0001734014513032443, 'epoch': 0.41}
{'loss': 0.007, 'grad_norm': 0.16988596320152283, 'learning_rate': 0.00017333637044027205, 'epoch': 0.41}
{'loss': 0.0059, 'grad_norm': 0.10357416421175003, 'learning_rate': 0.00017327128957729982, 'epoch': 0.41}
{'loss': 0.0061, 'grad_norm': 0.12622249126434326, 'learning_rate': 0.00017320620871432755, 'epoch': 0.41}
{'loss': 0.0074, 'grad_norm': 0.22734326124191284, 'learning_rate': 0.00017314112785135532, 'epoch': 0.41}
{'loss': 0.006, 'grad_norm': 0.0939747616648674, 'learning_rate': 0.00017307604698838305, 'epoch': 0.41}
{'loss': 0.0064, 'grad_norm': 0.056644193828105927, 'learning_rate': 0.00017301096612541085, 'epoch': 0.41}
{'loss': 0.0051, 'grad_norm': 0.02017747238278389, 'learning_rate': 0.00017294588526243858, 'epoch': 0.41}
